2665.359084,8564.7842,11.605861
2665.360473,8565.4248,11.617867
2665.361862,8565.9141,11.609845
2665.363251,8566.9678,11.608671
2665.36464,8567.4063,11.606843
2665.366029,8568.1816,11.615699
2665.367418,8568.5977,11.611364
2665.368807,8568.7207,11.607534
2665.370196,8569.6152,11.609687
2665.371585,8570.1328,11.613482
2665.372974,8571.0313,11.6056
2665.374363,8571.1064,11.595828
2665.375751,8571.2432,11.618638
2665.37714,8571.8662,11.605142
2665.378529,8572.1436,11.61175
2665.379918,8573.2607,11.61498
2665.381307,8573.2979,11.60291
2665.382696,8573.6328,11.610368
2665.384085,8575.5654,11.61376
2665.385474,8575.7275,11.620126
2665.386863,8576.5654,11.599491
2665.388252,8577.4795,11.611013
2665.389641,8579.2314,11.610227
2665.39103,8580.6768,11.609354
2665.392419,8581.4092,11.608288
2665.393808,8581.7275,11.59648
2665.395196,8582.0313,11.613334
2665.396585,8582.0889,11.602177
2665.397974,8584.2715,11.609075
2665.399363,8585.1514,11.620975
2665.400752,8585.7373,11.61102
2665.402141,8586.8164,11.610786
2665.40353,8588.1064,11.607578
2665.404919,8588.5723,11.606909
2665.406308,8591.5479,11.612278
2665.407697,8592.5498,11.601693
2665.409086,8593.1211,11.613493
2665.410475,8593.2295,11.603654
2665.411864,8594.2275,11.615561
2665.413253,8596.1328,11.610949
2665.414641,8596.2139,11.616827
2665.41603,8596.5146,11.611094
2665.417419,8597.1094,11.60891
2665.418808,8597.6123,11.608815
2665.420197,8598.3848,11.61112
2665.421586,8600.0068,11.612591
2665.422975,8601.1523,11.616868
2665.424364,8601.5479,11.61202
2665.425753,8601.6514,11.605575
2665.427142,8601.7441,11.621998
2665.428531,8602.0859,11.60854
2665.42992,8605.2568,11.609002
2665.431309,8606.2939,11.625294
2665.432698,8607.3379,11.610583
2665.434086,8608.0225,11.607035
2665.435475,8608.6367,11.615298
2665.436864,8609.1963,11.60852
2665.438253,8609.4746,11.604125
2665.439642,8609.7832,11.60298
2665.441031,8614.668,11.618787
2665.44242,8614.6895,11.613056
2665.443809,8618.0566,11.613291
2665.445198,8619.2949,11.607901
2665.446587,8620.3418,11.611838
2665.447976,8620.8096,11.603483
2665.449365,8623.8555,11.61473
2665.450754,8624.4736,11.615891
2665.452143,8625.0186,11.617813
2665.453531,8628.333,11.602765
2665.45492,8628.9541,11.606135
2665.456309,8629.2939,11.609393
2665.457698,8629.8008,11.601958
2665.459087,8630.2295,11.608897
2665.460476,8630.3672,11.609483
2665.461865,8631.2773,11.609923
2665.463254,8631.3115,11.611372
2665.464643,8632.2754,11.603606
2665.466032,8632.4287,11.611308
2665.467421,8632.9551,11.624801
2665.46881,8632.9854,11.618942
2665.470199,8633.79,11.612225
2665.471588,8635.0361,11.60549
2665.472976,8635.1172,11.610504
2665.474365,8636.1582,11.612005
2665.475754,8636.2861,11.614584
2665.477143,8637.0234,11.623731
2665.478532,8637.2764,11.60534
2665.479921,8637.6328,11.610341
2665.48131,8637.835,11.618365
2665.482699,8637.8555,11.624052
2665.484088,8638.1758,11.610023
2665.485477,8639.1094,11.602409
2665.486866,8639.1641,11.607456
2665.488255,8639.207,11.606925
2665.489644,8639.4199,11.60781
2665.491033,8639.6445,11.613543
2665.492421,8641.3867,11.609767
2665.49381,8641.9297,11.619237
2665.495199,8642.0361,11.616026
2665.496588,8642.1084,11.615174
2665.497977,8642.1768,11.610297
2665.499366,8642.4844,11.609704
2665.500755,8643.2383,11.605101
2665.502144,8643.377,11.608932
2665.503533,8643.4902,11.622278
2665.504922,8643.9648,11.610198
2665.506311,8643.999,11.614368
2665.5077,8644.4219,11.608076
2665.509089,8644.749,11.614717
2665.510478,8644.8037,11.615099
2665.511866,8644.8037,11.612776
2665.513255,8644.9814,11.60664
2665.514644,8645.3018,11.60628
2665.516033,8645.4385,11.61356
2665.517422,8645.4736,11.606946
2665.518811,8645.6465,11.619908
2665.5202,8645.7725,11.609691
2665.521589,8645.9941,11.627475
2665.522978,8646.127,11.638612
2665.524367,8646.4004,11.635156
2665.525756,8646.4824,11.629661
2665.527145,8646.5146,11.62856
2665.528534,8646.5928,11.623539
2665.529923,8647.0615,11.638056
2665.531311,8647.0615,11.638171
2665.5327,8647.1016,11.644634
2665.534089,8647.2285,11.647131
2665.535478,8647.623,11.663686
2665.536867,8647.6416,11.671669
2665.538256,8647.8389,11.663697
2665.539645,8647.9121,11.671653
2665.541034,8647.9512,11.677682
2665.542423,8648.1826,11.675862
2665.543812,8648.2344,11.696663
2665.545201,8648.2813,11.71581
2665.54659,8648.373,11.716321
2665.547979,8648.6279,11.72405
2665.549368,8648.8457,11.742797
2665.550756,8648.9541,11.750439
2665.552145,8649.041,11.769321
2665.553534,8649.043,11.775588
2665.554923,8649.5137,11.7769
2665.556312,8649.5234,11.791417
2665.557701,8649.6182,11.80722
2665.55909,8649.6357,11.819747
2665.560479,8649.7988,11.838055
2665.561868,8649.8164,11.863111
2665.563257,8649.832,11.882451
2665.564646,8649.8477,11.879423
2665.566035,8649.8584,11.899704
2665.567424,8649.9004,11.928085
2665.568813,8649.9141,11.942773
2665.570201,8649.9443,11.96382
2665.57159,8650.3164,11.988616
2665.572979,8650.4141,12.000723
2665.574368,8650.5166,12.026815
2665.575757,8650.6475,12.039191
2665.577146,8650.7275,12.065581
2665.578535,8650.75,12.091224
2665.579924,8650.873,12.098673
2665.581313,8650.9355,12.123386
2665.582702,8651.0342,12.145641
2665.584091,8651.2012,12.157969
2665.58548,8651.249,12.189691
2665.586869,8651.3838,12.205667
2665.588258,8651.416,12.223632
2665.589646,8651.5762,12.250453
2665.591035,8651.5762,12.270818
2665.592424,8651.5859,12.293798
2665.593813,8651.6074,12.303405
2665.595202,8651.9863,12.341721
2665.596591,8652.0742,12.358286
2665.59798,8652.1533,12.384579
2665.599369,8652.1787,12.406861
2665.600758,8652.1797,12.428068
2665.602147,8652.2529,12.438432
2665.603536,8652.4229,12.465126
2665.604925,8652.4775,12.487559
2665.606314,8652.5303,12.512454
2665.607703,8652.5801,12.52635
2665.609091,8652.623,12.551803
2665.61048,8652.6563,12.569371
2665.611869,8652.7754,12.606277
2665.613258,8652.8818,12.61086
2665.614647,8652.9717,12.649924
2665.616036,8653.0527,12.667409
2665.617425,8653.1357,12.690168
2665.618814,8653.2568,12.703898
2665.620203,8653.2988,12.73667
2665.621592,8653.3574,12.755413
2665.622981,8653.6377,12.770859
2665.62437,8653.6904,12.787533
2665.625759,8653.7178,12.82592
2665.627148,8653.7666,12.841701
2665.628536,8653.7744,12.873874
2665.629925,8654.0098,12.891629
2665.631314,8654.1709,12.908765
2665.632703,8654.1982,12.954135
2665.634092,8654.3525,12.967095
2665.635481,8654.3545,12.990958
2665.63687,8654.4053,12.998175
2665.638259,8654.4238,13.012816
2665.639648,8654.4336,13.047214
2665.641037,8654.5156,13.05901
2665.642426,8654.5273,13.072083
2665.643815,8654.791,13.1106
2665.645204,8654.9102,13.130167
2665.646593,8655.0889,13.154506
2665.647981,8655.1553,13.170468
2665.64937,8655.1572,13.196502
2665.650759,8655.2314,13.214064
2665.652148,8655.2979,13.249084
2665.653537,8655.3145,13.26008
2665.654926,8655.3164,13.273806
2665.656315,8655.3271,13.292079
2665.657704,8655.4189,13.315422
2665.659093,8655.5703,13.345727
2665.660482,8655.6406,13.360461
2665.661871,8655.6895,13.377952
2665.66326,8655.79,13.390698
2665.664649,8655.8076,13.414173
2665.666038,8655.8984,13.426634
2665.667426,8655.9365,13.453755
2665.668815,8655.9453,13.473403
2665.670204,8656.0537,13.49162
2665.671593,8656.1143,13.513294
2665.672982,8656.1963,13.53393
2665.674371,8656.2148,13.554818
2665.67576,8656.2832,13.582678
2665.677149,8656.373,13.588533
2665.678538,8656.416,13.610737
2665.679927,8656.4746,13.618769
2665.681316,8656.4912,13.637368
2665.682705,8656.5049,13.67039
2665.684094,8656.5215,13.669141
2665.685483,8656.5713,13.701952
2665.686871,8656.5947,13.720789
2665.68826,8656.6787,13.73567
2665.689649,8656.709,13.753202
2665.691038,8656.7139,13.78242
2665.692427,8656.7197,13.801853
2665.693816,8656.7285,13.819988
2665.695205,8656.7959,13.838285
2665.696594,8656.8008,13.851069
2665.697983,8656.8428,13.867114
2665.699372,8656.8789,13.875854
2665.700761,8656.8916,13.914864
2665.70215,8656.9268,13.921624
2665.703539,8657.0186,13.938145
2665.704928,8657.0244,13.951208
2665.706316,8657.0742,13.967061
2665.707705,8657.1289,13.995795
2665.709094,8657.2041,14.015643
2665.710483,8657.2617,14.019032
2665.711872,8657.3379,14.04985
2665.713261,8657.3828,14.063159
2665.71465,8657.4473,14.073366
2665.716039,8657.4756,14.102345
2665.717428,8657.5391,14.123477
2665.718817,8657.6318,14.136932
2665.720206,8657.6543,14.161626
2665.721595,8657.6943,14.190141
2665.722984,8657.7168,14.198111
2665.724373,8657.7266,14.220887
2665.725761,8657.7627,14.237302
2665.72715,8657.7656,14.261988
2665.728539,8657.8115,14.284536
2665.729928,8657.8193,14.298404
2665.731317,8657.8213,14.320459
2665.732706,8657.8721,14.348346
2665.734095,8657.8721,14.367595
2665.735484,8657.9014,14.394145
2665.736873,8657.9658,14.413479
2665.738262,8658.1367,14.434523
2665.739651,8658.1797,14.45424
2665.74104,8658.1836,14.482046
2665.742429,8658.1885,14.507504
2665.743817,8658.1982,14.529871
2665.745206,8658.2246,14.555279
2665.746595,8658.2305,14.572191
2665.747984,8658.2324,14.602304
2665.749373,8658.2529,14.621216
2665.750762,8658.3047,14.644822
2665.752151,8658.3066,14.665356
2665.75354,8658.3496,14.696179
2665.754929,8658.3955,14.705299
2665.756318,8658.4277,14.742074
2665.757707,8658.4453,14.763183
2665.759096,8658.4668,14.7971
2665.760485,8658.4785,14.810241
2665.761874,8658.4912,14.82961
2665.763262,8658.5938,14.880108
2665.764651,8658.6172,14.896024
2665.76604,8658.6182,14.921551
2665.767429,8658.6504,14.943767
2665.768818,8658.668,14.962772
2665.770207,8658.6738,14.997224
2665.771596,8658.6758,15.025677
2665.772985,8658.7227,15.056224
2665.774374,8658.7705,15.073157
2665.775763,8658.8066,15.082716
2665.777152,8658.8262,15.117333
2665.778541,8658.8291,15.153357
2665.77993,8658.8887,15.174798
2665.781319,8658.9824,15.192078
2665.782707,8658.9834,15.224071
2665.784096,8659.0391,15.252038
2665.785485,8659.1113,15.265978
2665.786874,8659.125,15.303691
2665.788263,8659.1309,15.326717
2665.789652,8659.166,15.353486
2665.791041,8659.1992,15.373611
2665.79243,8659.2461,15.393423
2665.793819,8659.2852,15.416919
2665.795208,8659.3174,15.449086
2665.796597,8659.3193,15.475017
2665.797986,8659.3643,15.499022
2665.799375,8659.3682,15.522218
2665.800764,8659.3711,15.559147
2665.802152,8659.416,15.569096
2665.803541,8659.4805,15.591146
2665.80493,8659.4834,15.62047
2665.806319,8659.5166,15.650644
2665.807708,8659.5234,15.663617
2665.809097,8659.5273,15.696001
2665.810486,8659.5811,15.721413
2665.811875,8659.5918,15.742725
2665.813264,8659.6016,15.766178
2665.814653,8659.6035,15.803832
2665.816042,8659.6104,15.823314
2665.817431,8659.6152,15.842348
2665.81882,8659.6309,15.865862
2665.820209,8659.6865,15.901281
2665.821597,8659.6875,15.91752
2665.822986,8659.7021,15.939114
2665.824375,8659.7109,15.983667
2665.825764,8659.7178,15.990052
2665.827153,8659.7363,16.019333
2665.828542,8659.7422,16.046371
2665.829931,8659.75,16.066717
2665.83132,8659.7656,16.084894
2665.832709,8659.7705,16.102432
2665.834098,8659.8418,16.130957
2665.835487,8659.8789,16.158974
2665.836876,8659.8916,16.167181
2665.838265,8659.9277,16.187588
2665.839654,8659.9541,16.211054
2665.841042,8659.9619,16.233768
2665.842431,8660.082,16.247917
2665.84382,8660.1709,16.264671
2665.845209,8660.1797,16.290775
2665.846598,8660.2129,16.311022
2665.847987,8660.2539,16.335587
2665.849376,8660.2686,16.355734
2665.850765,8660.2881,16.373549
2665.852154,8660.2881,16.390333
2665.853543,8660.4102,16.416739
2665.854932,8660.4287,16.431154
2665.856321,8660.4678,16.449598
2665.85771,8660.4893,16.492678
2665.859099,8660.4941,16.508415
2665.860487,8660.4941,16.533344
2665.861876,8660.5098,16.548725
2665.863265,8660.5146,16.593761
2665.864654,8660.5342,16.606899
2665.866043,8660.5479,16.624752
2665.867432,8660.5498,16.654392
2665.868821,8660.5576,16.674095
2665.87021,8660.5625,16.689734
2665.871599,8660.5703,16.723503
2665.872988,8660.6182,16.751753
2665.874377,8660.668,16.777573
2665.875766,8660.7051,16.795929
2665.877155,8660.7148,16.812548
2665.878544,8660.7344,16.844164
2665.879932,8660.7471,16.878643
2665.881321,8660.7773,16.897692
2665.88271,8660.7773,16.921581
2665.884099,8660.793,16.936897
2665.885488,8660.8018,16.970167
2665.886877,8660.8057,16.992647
2665.888266,8660.8262,17.010122
2665.889655,8660.9932,17.030596
2665.891044,8661.04,17.049608
2665.892433,8661.0479,17.088348
2665.893822,8661.1631,17.111271
2665.895211,8661.1777,17.137911
2665.8966,8661.1963,17.16777
2665.897989,8661.2002,17.193306
2665.899377,8661.2041,17.222599
2665.900766,8661.2051,17.243513
2665.902155,8661.207,17.269119
2665.903544,8661.2305,17.298491
2665.904933,8661.2412,17.322334
2665.906322,8661.3105,17.336023
2665.907711,8661.3281,17.376005
2665.9091,8661.3311,17.397024
2665.910489,8661.3633,17.424824
2665.911878,8661.3828,17.455814
2665.913267,8661.5117,17.477694
2665.914656,8661.5264,17.513338
2665.916045,8661.5283,17.532951
2665.917434,8661.5586,17.566206
2665.918822,8661.5605,17.590712
2665.920211,8661.5664,17.609789
2665.9216,8661.5791,17.641577
2665.922989,8661.6152,17.663958
2665.924378,8661.623,17.693241
2665.925767,8661.6318,17.728045
2665.927156,8661.6338,17.752874
2665.928545,8661.6973,17.775457
2665.929934,8661.6992,17.799852
2665.931323,8661.709,17.820032
2665.932712,8661.7295,17.856213
2665.934101,8661.7568,17.877396
2665.93549,8661.8242,17.91707
2665.936879,8661.9268,17.939617
2665.938267,8661.9541,17.959946
2665.939656,8662.1084,18.004696
2665.941045,8662.1416,18.012865
2665.942434,8662.1729,18.056234
2665.943823,8662.1885,18.073818
2665.945212,8662.2041,18.099089
2665.946601,8662.2197,18.132439
2665.94799,8662.2598,18.15728
2665.949379,8662.3096,18.177385
2665.950768,8662.3154,18.210211
2665.952157,8662.3174,18.228989
2665.953546,8662.3564,18.252707
2665.954935,8662.3652,18.284369
2665.956324,8662.4082,18.306946
2665.957712,8662.4297,18.336323
2665.959101,8662.4443,18.363443
2665.96049,8662.46,18.385401
2665.961879,8662.4697,18.412294
2665.963268,8662.4707,18.44158
2665.964657,8662.498,18.467073
2665.966046,8662.499,18.490301
2665.967435,8662.5,18.519821
2665.968824,8662.5186,18.549616
2665.970213,8662.5605,18.564335
2665.971602,8662.5625,18.602785
2665.972991,8662.6104,18.628904
2665.97438,8662.6162,18.657265
2665.975768,8662.6475,18.682867
2665.977157,8662.6484,18.705359
2665.978546,8662.6563,18.732603
2665.979935,8662.6563,18.764805
2665.981324,8662.666,18.781197
2665.982713,8662.6973,18.813282
2665.984102,8662.7129,18.843357
2665.985491,8662.7402,18.867517
2665.98688,8662.7412,18.893192
2665.988269,8662.7422,18.922333
2665.989658,8662.748,18.954603
2665.991047,8662.7656,18.987446
2665.992436,8662.7705,18.993683
2665.993825,8662.7842,19.028473
2665.995213,8662.793,19.061687
2665.996602,8662.7979,19.095873
2665.997991,8662.7988,19.125286
2665.99938,8662.8076,19.140751
2666.000769,8662.8467,19.173958
2666.002158,8662.8584,19.201811
2666.003547,8662.8613,19.219511
2666.004936,8662.8691,19.260805
2666.006325,8662.8711,19.293467
2666.007714,8662.8799,19.30777
2666.009103,8662.8799,19.335924
2666.010492,8662.9121,19.353477
2666.011881,8662.916,19.397055
2666.01327,8662.9609,19.419474
2666.014658,8662.9619,19.447701
2666.016047,8662.9766,19.487387
2666.017436,8663.0586,19.498446
2666.018825,8663.0625,19.535229
2666.020214,8663.0645,19.557638
2666.021603,8663.0674,19.588163
2666.022992,8663.1162,19.608917
2666.024381,8663.1172,19.647188
2666.02577,8663.1377,19.671494
2666.027159,8663.1572,19.693302
2666.028548,8663.1631,19.728882
2666.029937,8663.1826,19.748529
2666.031326,8663.1973,19.773314
2666.032715,8663.1973,19.801497
2666.034103,8663.1992,19.8262
2666.035492,8663.2422,19.861511
2666.036881,8663.2529,19.893753
2666.03827,8663.2666,19.900055
2666.039659,8663.2754,19.937777
2666.041048,8663.2881,19.965752
2666.042437,8663.291,19.980764
2666.043826,8663.3135,20.025686
2666.045215,8663.3184,20.039804
2666.046604,8663.3203,20.064503
2666.047993,8663.335,20.089287
2666.049382,8663.3408,20.113779
2666.050771,8663.3428,20.133932
2666.05216,8663.3525,20.175917
2666.053548,8663.3525,20.188528
2666.054937,8663.3691,20.218405
2666.056326,8663.3711,20.248711
2666.057715,8663.3896,20.263988
2666.059104,8663.4014,20.279116
2666.060493,8663.4229,20.318853
2666.061882,8663.4355,20.330685
2666.063271,8663.4551,20.360256
2666.06466,8663.457,20.382071
2666.066049,8663.459,20.415516
2666.067438,8663.4727,20.422035
2666.068827,8663.4971,20.44916
2666.070216,8663.5459,20.479876
2666.071605,8663.5654,20.494688
2666.072993,8663.582,20.51306
2666.074382,8663.6064,20.530378
2666.075771,8663.6357,20.556559
2666.07716,8663.6465,20.581223
2666.078549,8663.6611,20.587994
2666.079938,8663.6729,20.627426
2666.081327,8663.6807,20.646803
2666.082716,8663.6826,20.660357
2666.084105,8663.6963,20.687412
2666.085494,8663.7021,20.708727
2666.086883,8663.707,20.733437
2666.088272,8663.7373,20.743515
2666.089661,8663.7754,20.761145
2666.09105,8663.7754,20.78256
2666.092438,8663.8174,20.799591
2666.093827,8663.8242,20.811428
2666.095216,8663.8262,20.830339
2666.096605,8663.8525,20.865555
2666.097994,8663.8701,20.881659
2666.099383,8663.8809,20.895725
2666.100772,8663.8975,20.909485
2666.102161,8663.9395,20.935272
2666.10355,8663.9414,20.952532
2666.104939,8663.9463,20.963373
2666.106328,8663.9473,20.98431
2666.107717,8664.0498,21.012276
2666.109106,8664.0742,21.036192
2666.110495,8664.0977,21.059761
2666.111883,8664.1533,21.078964
2666.113272,8664.1719,21.095335
2666.114661,8664.1924,21.112988
2666.11605,8664.2432,21.133776
2666.117439,8664.3115,21.146584
2666.118828,8664.3389,21.170799
2666.120217,8664.3408,21.190004
2666.121606,8664.3418,21.204128
2666.122995,8664.3857,21.22084
2666.124384,8664.4131,21.239952
2666.125773,8664.4141,21.259392
2666.127162,8664.4551,21.279387
2666.128551,8664.4561,21.294888
2666.12994,8664.4678,21.322594
2666.131328,8664.4736,21.343573
2666.132717,8664.5039,21.365303
2666.134106,8664.5078,21.38154
2666.135495,8664.5127,21.392561
2666.136884,8664.5195,21.41913
2666.138273,8664.5244,21.427856
2666.139662,8664.5488,21.446123
2666.141051,8664.5566,21.457733
2666.14244,8664.5791,21.480825
2666.143829,8664.6113,21.495192
2666.145218,8664.6133,21.515915
2666.146607,8664.6289,21.539797
2666.147996,8664.6338,21.553787
2666.149385,8664.6572,21.562105
2666.150773,8664.6719,21.592113
2666.152162,8664.6836,21.608059
2666.153551,8664.6895,21.617455
2666.15494,8664.6992,21.635437
2666.156329,8664.7158,21.650864
2666.157718,8664.7178,21.66774
2666.159107,8664.7236,21.690369
2666.160496,8664.7305,21.709274
2666.161885,8664.7578,21.733351
2666.163274,8664.7705,21.750925
2666.164663,8664.7725,21.760841
2666.166052,8664.7764,21.7735
2666.167441,8664.7949,21.796165
2666.16883,8664.8027,21.803789
2666.170218,8664.8154,21.824099
2666.171607,8664.8203,21.842525
2666.172996,8664.8525,21.869955
2666.174385,8664.8682,21.883074
2666.175774,8664.8848,21.898191
2666.177163,8664.8867,21.914915
2666.178552,8664.8887,21.935953
2666.179941,8664.8906,21.947477
2666.18133,8664.9102,21.961021
2666.182719,8664.9365,21.976973
2666.184108,8664.957,21.987753
2666.185497,8664.9795,22.008463
2666.186886,8664.9805,22.034603
2666.188275,8664.9941,22.042109
2666.189663,8664.9961,22.048975
2666.191052,8665.0361,22.06321
2666.192441,8665.0596,22.065676
2666.19383,8665.0605,22.080355
2666.195219,8665.0684,22.097792
2666.196608,8665.0928,22.112267
2666.197997,8665.1074,22.111855
2666.199386,8665.1094,22.142445
2666.200775,8665.1416,22.153404
2666.202164,8665.1465,22.159399
2666.203553,8665.1504,22.17565
2666.204942,8665.1914,22.184355
2666.206331,8665.1924,22.184496
2666.20772,8665.1953,22.21384
2666.209108,8665.2051,22.213827
2666.210497,8665.2139,22.211102
2666.211886,8665.2168,22.23645
2666.213275,8665.2227,22.235767
2666.214664,8665.249,22.24033
2666.216053,8665.2559,22.257912
2666.217442,8665.2637,22.272017
2666.218831,8665.332,22.286581
2666.22022,8665.3906,22.287231
2666.221609,8665.3975,22.290121
2666.222998,8665.4072,22.302406
2666.224387,8665.4453,22.304728
2666.225776,8665.4805,22.318029
2666.227165,8665.4844,22.315853
2666.228553,8665.4902,22.315006
2666.229942,8665.5146,22.324129
2666.231331,8665.5303,22.340611
2666.23272,8665.5352,22.345306
2666.234109,8665.5381,22.347128
2666.235498,8665.5557,22.354654
2666.236887,8665.5742,22.361015
2666.238276,8665.6035,22.367102
2666.239665,8665.6289,22.375357
2666.241054,8665.6377,22.375029
2666.242443,8665.6494,22.384813
2666.243832,8665.6602,22.397575
2666.245221,8665.6816,22.407843
2666.24661,8665.7559,22.406668
2666.247998,8665.7617,22.403778
2666.249387,8665.7881,22.419376
2666.250776,8665.8193,22.427073
2666.252165,8665.8213,22.42193
2666.253554,8665.8438,22.439472
2666.254943,8665.8496,22.438929
2666.256332,8665.8574,22.464277
2666.257721,8665.8828,22.458021
2666.25911,8665.8857,22.460121
2666.260499,8665.8877,22.46891
2666.261888,8665.8916,22.470625
2666.263277,8665.9502,22.493769
2666.264666,8665.9541,22.496183
2666.266055,8665.9658,22.489901
2666.267443,8665.9688,22.491787
2666.268832,8666.0049,22.507727
2666.270221,8666.0215,22.518217
2666.27161,8666.0225,22.524927
2666.272999,8666.0479,22.545238
2666.274388,8666.0527,22.535572
2666.275777,8666.0537,22.546803
2666.277166,8666.0625,22.552021
2666.278555,8666.083,22.568714
2666.279944,8666.0908,22.564896
2666.281333,8666.0947,22.583513
2666.282722,8666.1016,22.578884
2666.284111,8666.1455,22.605249
2666.2855,8666.1934,22.609459
2666.286888,8666.1992,22.622761
2666.288277,8666.2217,22.641199
2666.289666,8666.2236,22.6423
2666.291055,8666.2256,22.658783
2666.292444,8666.25,22.665356
2666.293833,8666.2832,22.681093
2666.295222,8666.2861,22.687836
2666.296611,8666.3008,22.702854
2666.298,8666.3066,22.71788
2666.299389,8666.3066,22.720539
2666.300778,8666.3086,22.735573
2666.302167,8666.3115,22.758856
2666.303556,8666.3164,22.762892
2666.304945,8666.3242,22.768478
2666.306333,8666.3477,22.780067
2666.307722,8666.3652,22.80298
2666.309111,8666.3672,22.796926
2666.3105,8666.3691,22.821465
2666.311889,8666.3779,22.838827
2666.313278,8666.3848,22.84297
2666.314667,8666.3848,22.867338
2666.316056,8666.416,22.866919
2666.317445,8666.4355,22.884169
2666.318834,8666.4355,22.894917
2666.320223,8666.4473,22.912434
2666.321612,8666.459,22.932072
2666.323001,8666.4688,22.937277
2666.32439,8666.4873,22.960257
2666.325778,8666.4961,22.976469
2666.327167,8666.5469,22.987804
2666.328556,8666.5479,23.008774
2666.329945,8666.582,23.017958
2666.331334,8666.5986,23.022432
2666.332723,8666.6055,23.056591
2666.334112,8666.6211,23.072395
2666.335501,8666.6367,23.077494
2666.33689,8666.6465,23.089073
2666.338279,8666.6836,23.117924
2666.339668,8666.7119,23.131969
2666.341057,8666.7334,23.148027
2666.342446,8666.7695,23.171814
2666.343835,8666.7754,23.190989
2666.345224,8666.7891,23.209175
2666.346612,8666.7959,23.211164
2666.348001,8666.8721,23.240904
2666.34939,8666.8828,23.260536
2666.350779,8666.8848,23.292089
2666.352168,8666.8926,23.299831
2666.353557,8666.8936,23.311289
2666.354946,8666.8984,23.336096
2666.356335,8666.9131,23.35009
2666.357724,8666.9346,23.361435
2666.359113,8666.9521,23.401783
2666.360502,8666.9531,23.419567
2666.361891,8666.9668,23.440981
2666.36328,8666.9775,23.460882
2666.364669,8666.9961,23.484127
2666.366057,8667.0313,23.495691
2666.367446,8667.0684,23.522148
2666.368835,8667.0762,23.545591
2666.370224,8667.0811,23.567057
2666.371613,8667.083,23.589064
2666.373002,8667.0918,23.608063
2666.374391,8667.0996,23.633944
2666.37578,8667.1514,23.661621
2666.377169,8667.1621,23.671921
2666.378558,8667.165,23.712936
2666.379947,8667.1885,23.72949
2666.381336,8667.1885,23.760899
2666.382725,8667.1914,23.783306
2666.384114,8667.209,23.79789
2666.385502,8667.2539,23.841518
2666.386891,8667.2559,23.856316
2666.38828,8667.292,23.878389
2666.389669,8667.3008,23.915146
2666.391058,8667.3037,23.935575
2666.392447,8667.3232,23.944588
2666.393836,8667.3457,23.991219
2666.395225,8667.3496,24.010477
2666.396614,8667.3506,24.039368
2666.398003,8667.3555,24.074244
2666.399392,8667.3633,24.101242
2666.400781,8667.375,24.131886
2666.40217,8667.3789,24.156153
2666.403559,8667.3838,24.180513
2666.404947,8667.4102,24.207529
2666.406336,8667.4141,24.247557
2666.407725,8667.418,24.27528
2666.409114,8667.4258,24.319868
2666.410503,8667.4268,24.33963
2666.411892,8667.4277,24.370855
2666.413281,8667.4297,24.42189
2666.41467,8667.4297,24.469984
2666.416059,8667.4424,24.499926
2666.417448,8667.4434,24.533323
2666.418837,8667.4463,24.577951
2666.420226,8667.4482,24.616465
2666.421615,8667.4609,24.663248
2666.423004,8667.4648,24.698618
